koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_time0bk,koi_impact,koi_teq,koi_tce_plnt_num,koi_steff,koi_slogg,koi_srad,koi_kepmag,rho_star,rho_circ,density_discrepancy_ratio,log_koi_period,log_koi_duration,log_koi_depth,log_koi_prad,log_koi_insol,log_koi_model_snr,koi_period_err_ratio,koi_duration_err_ratio,koi_prad_err_ratio,koi_steff_err_ratio,v_shape_metric,planet_star_radius_ratio,depth_x_fpflag_co,snr_x_fpflag_nt,koi_score,koi_score koi_model_snr,koi_score koi_depth,koi_model_snr koi_depth,disposition
1.0,0,0,0,0,133.29939,0.575,641.0,1.0,4252.0,4.64,0.632,14.496,3551.1301155072647,0.1680146948714074,21135.70472225919,1.9092034709744925,1.0620520333563073,6.710644904714743,1.0508216248317612,3.7152779279684673,3.9646154555473165,1.30277905639215e-06,0.021138286139467242,0.037634388368608405,0.01975540921454482,433.3877115744271,2.943033317985256,0.0,0.0,1.0,51.7,820.1,42399.170000000006,1
0.0,0,0,0,0,250.634242,0.717,216.0,1.0,6230.0,4.397,1.047,14.74,1225.0025197119833,24.842651106190374,49.31045664833559,6.697051763685917,2.230197179153037,9.699656312254291,2.733067964077498,0.412109650826833,5.36550861608836,1.1389169836749405e-06,0.007456303232313474,0.3115437891833248,0.02712680577413695,1964.778061749032,13.734466347214571,0.0,0.0,0.0,0.0,0.0,3472611.9,0
0.0,0,1,0,0,133.497247,0.686,1033.0,1.0,4817.0,4.624,0.7,14.945,3090.1931369976296,14.02039114080837,220.40704039961747,1.1453180375080685,1.6042444497227462,11.80051503314362,3.3908102887756684,5.600198158399631,6.4721917230499395,1.6795416519634844e-07,0.002793084524021911,0.10003485186354646,0.029894124967844275,33547.209796630734,40.985655734777524,0.0,0.0,0.0,0.0,0.0,86111388.0,2
0.334,1,0,0,0,408.2031,0.2396,169.0,2.0,4547.0,4.559,0.747,15.165,2493.234121551654,0.11895554943877955,20959.200088724712,6.137993649216141,2.247072383063787,6.551080335043404,1.0647107369924282,0.17395330712343804,2.066862759472976,4.6243054650779884e-05,0.15366428443684582,0.04736839612189678,0.03342863425699832,82.62410370873478,2.543503957826027,0.0,6.9,0.334,2.3046,233.466,4823.1,2
0.0,0,1,0,0,132.4680448,0.223,1202.0,1.0,5325.0,4.657,0.648,12.524,3601.7093045594056,142.69874035498313,25.239951455490758,0.9944908287672591,1.4595215883888217,13.131146690923927,3.884034968887977,6.207120133456288,7.161622002939187,6.34045226084336e-08,0.0006719329665144325,0.11738764978186372,0.02985915492397011,152671.03947727245,73.4875409142887,0.0,0.0,0.0,0.0,0.0,649680080.0,2
0.999,0,0,0,0,132.16692,0.037,2299.0,1.0,5957.0,4.506,0.937,14.374,1759.3168928936343,0.004553440250830457,386286.0847878815,0.39720191375948033,0.699576468324849,4.707726774313183,0.688134638736401,8.802191666238816,3.261935314328648,1.7348249234988348e-06,0.05143641876155716,0.11111099887777891,0.011918751047185034,108.40151209249474,1.056562372932366,0.0,0.0,0.999,25.074900000000003,109.69019999999999,2755.98,0
1.0,0,0,0,0,138.33927,0.966,445.0,1.0,3638.0,4.844,0.42,15.855,8547.406786024463,0.03380521471372455,252835.36942556337,2.071800343189763,1.3805277662255535,6.422759831917165,0.8796267475025635,2.330200260027019,3.173878458937465,4.4097910001604425e-06,0.044675833162299915,0.11347509682617248,0.019791094002256433,206.48296725462976,3.35713486396461,0.0,0.0,1.0,22.9,614.7,14076.630000000001,0
1.0,0,0,0,0,176.90387,0.517,379.0,2.0,3751.0,4.8,0.443,14.625,7322.846614966589,0.12372632122527503,59185.36457791407,2.6632621926131135,1.3190588731010602,6.685486345078588,0.8285518175661483,1.7698546338400052,3.8732821771117156,1.9261030696724316e-06,0.021241643402444103,0.09302318370295837,0.01999466808317924,291.8718596036864,2.9119573093514464,0.0,0.0,1.0,47.1,799.7,37665.87,1
0.0,1,0,1,0,131.62897,1.19,1647.0,2.0,5470.0,4.509,0.777,14.477,2136.301989209167,0.0054072247218206046,395009.84132368123,0.6585479924891254,1.1142231361822572,5.791793351978915,2.929592471049446,7.459033549067733,3.817712325956905,1.3197622573831685e-06,0.03585383164623308,0.148419856183981,0.02979890310241336,159.5348966711134,22.805633454783194,326.6,44.5,0.0,0.0,0.0,14533.7,2
0.0,0,1,0,0,132.372429,0.568,1714.0,1.0,5775.0,4.518,0.844,15.097,2007.8960115849015,1.7184669955802112,1168.422115948089,0.694670559129375,2.193406185436675,12.298063686719551,3.7727609380946383,7.625902341993405,7.477434545541837,1.16644225896123e-07,0.0014939049306520544,0.271294111263668,0.029956709951522647,27526.76757513243,50.35539057418178,0.0,0.0,0.0,0.0,0.0,387384309.0,2
1.0,0,0,0,0,131.77905,0.826,972.0,3.0,5620.0,4.333,1.143,12.701,968.3613189493502,0.09223072112215092,10499.222037360234,2.116942787733024,0.884923896124655,5.583120298248974,1.1346227261911428,5.355264646989787,3.7977338590260183,1.121178228814254e-06,0.019960626960481474,0.15639803014311368,0.0177935943028837,186.18204513491344,1.8460176325305053,0.0,0.0,1.0,43.6,264.9,11549.64,1
1.0,0,0,0,0,146.28712,0.361,539.0,3.0,5616.0,4.327,1.111,14.601,982.5838116718221,0.005730607826257485,171432.49179932306,3.772137934873024,2.1105767706105474,5.814130531825066,1.1085626195212777,3.0411835364579085,3.169685580677429,8.687890950383884e-06,0.029505028332410265,0.14285707248420074,0.013532763530353853,46.049904032827236,1.827181073644398,0.0,0.0,1.0,22.8,334.0,7615.2,1
0.82,0,0,0,0,135.0995,0.442,709.0,1.0,4807.0,4.546,0.758,15.562,2384.594061391686,0.01435510605265614,166103.12383074747,2.1402984071138693,1.27592130363852,5.517452896464707,0.7839015438284094,4.106437809909484,2.312535423847214,1.5142678488957434e-05,0.16537561371974682,0.06722683426316449,0.029748283746671874,96.04953677399816,1.5699187731942306,0.0,0.0,0.82,7.461999999999999,203.35999999999999,2256.7999999999997,0
0.0,0,0,0,0,182.838,0.093,287.0,1.0,6315.0,4.407,1.116,14.666,1176.032893515298,0.10724984304131532,10965.255471812607,5.908285254658091,1.9296355765625612,5.911609321858518,1.1474024528375417,0.9516578757114464,2.028148247292285,5.312273686073737e-05,0.16799725361011492,0.3302324045430676,0.026603325411464238,62.56156572760902,1.9265215712172299,0.0,0.0,0.0,0.0,0.0,2430.7799999999997,0
1.0,0,0,0,0,185.84306,0.64,551.0,1.0,5176.0,4.612,0.738,14.29,2851.1975019842203,0.17908105566090965,15921.179212857252,2.9553246905492543,1.5678864852758652,7.376445546145343,1.4060969884160703,3.1293886583666644,5.064491966886966,7.403355719816016e-07,0.009192675044731978,0.07467530043009726,0.019706336935914538,420.6241483934813,4.173436079354906,0.0,0.0,1.0,157.3,1596.9,251192.37000000002,1
1.0,0,0,0,0,155.37719,0.968,460.0,1.0,5329.0,4.572,0.819,15.191,2343.1482220905095,0.05631951909576808,41603.810826142995,3.6585081834843187,1.730061354757839,6.520768392119746,1.3737155789130306,2.448415541205585,3.054001181677967,9.903867648394954e-06,0.07326005747466979,0.18305078540651343,0.03283918182907878,146.11072051051056,3.6019492039692262,0.0,0.0,1.0,20.2,678.1,13697.62,0
0.0,0,0,1,1,132.00942,0.505,1426.0,1.0,5952.0,4.489,0.971,15.627,1632.5422657575016,0.0006115108648323554,2665327.848844493,1.1363860676964026,1.6110366337977975,5.1387352967235715,0.8285518175661483,6.886919718393998,2.9231615807191558,1.0125314570763029e-05,0.08083830318405609,0.31007727900986126,0.030913978489429773,42.290408610177494,1.328525923248277,169.5,0.0,0.0,0.0,0.0,2983.2000000000003,2
0.001,0,1,0,0,132.248423,0.949,2547.0,1.0,8212.0,3.736,3.185,11.684,87.89703532262911,1.2012488009840974,73.17132144423367,1.6498253454741914,2.4594862724410893,11.693670780147814,5.157099364632499,9.205952760471146,6.2324480165505225,6.027001703711415e-07,0.002551687801277919,0.24771226544820885,0.02788602045447077,11198.451116157783,54.210344046987736,0.0,0.0,0.001,0.508,119.81,60863480.0,2
0.0,0,0,1,0,136.46253,0.331,1162.0,1.0,6313.0,4.24,1.259,13.722,709.6724298116036,0.004699043998144483,150992.7205132065,2.0883545872137996,1.2773161985501456,4.820281565605037,0.883767540168595,6.068541322287408,2.884800712846709,6.565677060141466e-06,0.06919208767217329,0.27464769391007476,0.027878979878365438,47.54540102613025,1.1278783734087583,123.0,0.0,0.0,0.0,0.0,2078.7,2
0.966,0,0,0,0,176.0447,0.018,538.0,1.0,5751.0,4.234,1.282,15.335,687.3780164063342,0.008213340294764839,83680.24597719841,4.019070719166479,2.1929934163639513,6.071891796220597,1.2919836816486494,3.0378334495726262,2.7788192719904172,1.7767817260191634e-05,0.0414468674394791,0.16666660353537743,0.01356285863092282,54.3205156593173,2.059280764991603,0.0,0.0,0.966,14.586599999999999,417.79499999999996,6530.75,1
0.0,0,0,1,0,132.34501,0.515,1588.0,1.0,5398.0,4.58,0.805,14.403,2428.2186103897197,6.412864370472519e-05,37283420.50847205,0.6616170261048515,1.4264761507527224,3.7232808808312687,0.41871033485818504,7.315916748638044,2.5649493574615367,1.0099960340623375e-05,0.06890010464598462,0.19230732248591828,0.029640607626965427,12.768643246320085,0.6459619304820738,40.4,0.0,0.0,0.0,0.0,484.79999999999995,2
0.9,0,0,0,0,141.76551,0.444,469.0,1.0,4729.0,4.726,0.525,13.831,5211.039441422405,0.007423236505764368,701895.667975612,2.871706501881313,1.5098385472113456,5.170483995038151,0.5306282510621704,2.523325759691945,2.9391619220655967,7.517785367227766e-06,0.05587065914048238,0.0571427755103207,0.030238951146069157,49.631296190783836,1.333330793655631,0.0,0.0,0.9,16.11,157.5,3132.4999999999995,0
0.0,0,1,0,0,164.134422,4.652,552.0,1.0,6006.0,4.33,1.055,15.314,1041.9123936785122,3.5340791669376883,294.8185509275921,3.867863902909999,1.5727324334256847,8.746541453637946,6.062901097045831,3.1354942159291497,5.003274939689963,7.807415081008648e-07,0.007906171028281317,0.28906723837182763,0.02980352979856751,1646.132874461261,406.27449642227833,0.0,0.0,0.0,0.0,0.0,929980.41,2
1.0,0,0,0,0,170.483645,0.83,525.0,1.0,3292.0,5.215,0.148,15.92,56993.05646882117,4.698692030280278,12129.555197910326,0.7946971355946552,0.4403173188753752,7.507690077819904,0.5766133643039938,2.946016681308058,4.722063937459591,2.6940822118861177e-07,0.016973938948049622,0.2564099276795799,0.013365735111371284,3291.751099509943,5.270234660576618,0.0,0.0,1.0,111.4,1821.0,202859.40000000002,1
0.99,0,0,0,0,138.4181,0.509,888.0,1.0,5618.0,4.449,0.969,14.32,1491.9692993366873,0.0006603965923013411,2255786.190469101,2.163572753096736,1.6068345265639856,4.3254562831854875,0.6151856390902334,4.998832581977104,2.3513752571634776,1.7034151877562772e-05,0.10383744573929125,0.1411763044984653,0.013527945885808482,18.710805439978568,0.8771920772011587,0.0,0.0,0.99,9.405,73.854,708.6999999999999,0
0.545,0,0,0,0,357.05776,0.422,1348.0,2.0,5640.0,4.247,1.233,15.005,736.4115426321791,0.010220729860505363,72043.72965064555,1.4288889388857948,1.198638602735234,5.6461533618195645,1.128171090909654,6.661163964930364,3.407841924380824,3.459291906638765e-06,0.030359289013953614,0.1531099745885289,0.013475177302575322,121.86900938460468,1.6950513422130231,0.0,0.0,0.545,15.914000000000001,153.799,8240.24,0
0.0,1,0,0,0,131.5539456,1.013,3232.0,1.0,7138.0,4.137,1.684,13.154,418.5444394613119,1.16621444197881e-05,33054783.264611997,0.4819962784680267,2.0286481223339363,4.324132656254979,1.742219023667919,10.155724555114462,1.5040773967762742,5.684600269638812e-05,0.021502767875652216,0.3248406953629097,0.027878957687324325,11.281381737578101,2.796910453141061,0.0,3.5,0.0,0.0,0.0,260.75,2
0.334,1,0,0,0,354.8569,0.1068,217.0,1.0,5485.0,4.556,0.867,15.403,2133.3620547658143,1.7417334493239311,1224.8492045351097,6.023548936493884,1.8828182001750216,7.580699752224563,1.5623463049002497,0.41871033485818504,2.5877640352277083,1.647162750149525e-05,0.08004305814015468,0.10610076761252848,0.018049225156235325,351.57926209991706,4.348322550954382,0.0,12.3,0.334,4.1082,654.306,24095.7,2
1.0,0,0,0,0,136.02095,0.301,1209.0,1.0,6047.0,4.343,1.129,14.338,1003.2050779153003,0.0018382607758500357,545439.2825028618,1.730761644863545,1.473847258127752,4.99991133073328,0.8671004876833833,6.225013771136073,3.0349529867072724,5.528581569717248e-06,0.03654187862689286,0.2971012339846131,0.02976682652062728,43.790836663447216,1.222319555075682,0.0,0.0,1.0,19.8,147.4,2918.5200000000004,1
0.997,0,0,0,0,131.49675,0.17,2208.0,1.0,5749.0,4.457,0.988,14.832,1490.4819434003794,0.002374829282131709,627352.2910968784,0.43009879213301383,0.7902285182105087,4.55597994179732,0.6729444732424258,8.639024908976843,3.131136910560194,2.480413479158572e-06,0.057230619461234776,0.14583318142376936,0.013567576967547821,78.2456364767535,0.971658935567879,0.0,0.0,0.997,21.8343,93.9174,2062.98,0
0.995,0,0,0,0,294.06794,0.695,284.0,1.0,5716.0,4.348,1.155,13.377,991.9771752924428,2.7025383426873284,367.0537407629555,5.723834243789793,1.981690886336151,8.3049401229332,2.1770218700187,0.9282193027394289,4.739701078945697,1.5333871555721332e-06,0.021742602439232227,0.15984652687384565,0.018019594118610986,646.3308319215297,6.770556908608738,0.0,0.0,0.995,112.833,4022.5860000000002,458453.52,0
0.847,0,0,0,0,137.7149,0.207,723.0,2.0,5483.0,4.589,0.779,14.64,2561.8058084834834,0.00117137259813661,2185146.4394129165,2.4104048013572523,1.6146244391214004,4.541164856012179,0.5538851132264376,4.182813210209709,2.312535423847214,1.8927905108681045e-05,0.10357672539077858,0.2162159240325351,0.030275396675127592,23.050168144518594,0.9499345957193892,0.0,0.0,0.847,7.707699999999999,78.60159999999999,844.4799999999999,0
0.999,0,0,0,0,150.37126,0.927,603.0,1.0,5872.0,4.332,1.153,13.624,957.7548422626913,0.11422868064227329,8384.46572622433,3.583849682365424,1.352737577591048,6.081533744196849,1.3787660946990992,3.4766140209469096,3.5553480614894135,2.7222165451857418e-06,0.02384936406925939,0.1616161071999639,0.011920980924400377,152.26633463516922,2.5758867511823498,0.0,0.0,0.999,33.966,436.2633,14847.8,1
0.0,0,1,0,0,172.472322,1.036,294.0,1.0,5704.0,4.575,0.804,15.549,2403.4086225777182,2002.434693694585,1.2002431984151625,5.169174684856452,1.2110179290525733,11.129319691214958,3.683615624438837,1.0188473201992472,4.619073091157083,6.585809285404264e-07,0.013449864886136498,0.2412992977236582,0.026647966334739134,28910.42092985662,48.24620864899421,0.0,0.0,0.0,0.0,0.0,6841155.600000001,2
1.0,0,0,0,0,164.78424,0.548,657.0,1.0,5798.0,4.507,0.941,15.368,1755.8767984521683,0.050103778199525086,35044.09881748186,3.008354291182437,1.7318148245081186,6.896390948903087,1.3962446919730587,3.8104331496665127,3.9454577815143836,2.6648950932988108e-06,0.016104406436516276,0.289473588988951,0.02690582959177202,212.36745310209784,3.2306023054173165,0.0,0.0,1.0,50.7,987.7,50076.39000000001,1
0.743,0,0,0,0,136.39348,0.486,1035.0,1.0,6161.0,4.399,1.169,12.77,1102.2221963488903,0.0008650213547783735,1272742.5141045903,2.136198644866546,1.5332046064345113,4.33990170837321,0.712949807856125,5.60672076181307,2.9856819377004897,7.573129330790429e-06,0.04734377997693917,0.1634613812871334,0.015906508681073444,20.83676828054823,0.8896485118490062,0.0,0.0,0.743,13.9684,56.2451,1423.16,1
1.0,0,0,0,0,143.41659,0.97,613.0,2.0,5015.0,4.499,0.826,15.376,1963.8287619944226,0.031100136146931086,63143.3126017232,2.7406110854627266,1.6126328033306196,6.474662003756499,1.3887912413184778,3.5403794457954922,3.2846635654062037,4.3872801584097316e-06,0.0759461962285368,0.07973419277933795,0.029710867391882178,161.2300395343527,3.644063384911156,0.0,0.0,1.0,25.7,647.5,16640.75,1
0.0,0,1,0,0,132.49312,0.736,1266.0,1.0,5780.0,4.438,1.0,19.294,1409.5603138397223,128.65298776548323,10.956296681215527,1.3798143959209324,1.0087969843457458,11.410704460330631,3.576270509731282,6.408512316459213,4.4953553199808844,1.2144585372016781e-06,0.019916191289564778,0.0,0.02716262975308605,51817.68247851548,34.739965260034744,0.0,0.0,0.0,0.0,0.0,7998985.199999999,2
0.001,0,0,1,0,132.126,0.267,2772.0,2.0,7193.0,4.156,1.671,12.34,440.66363621440695,0.0010630188725694511,414150.20689460915,0.682269721421139,0.7911809208313108,3.6402142821326553,0.712949807856125,9.543165250781728,2.8273136219290276,4.419623084383545e-06,0.10530671201765174,0.3173073872044354,0.027804810228304628,30.762826896495113,0.6223814348405536,37.1,0.0,0.001,0.0159,0.0371,589.89,2
0.998,0,0,0,0,137.5606891,0.074,1111.0,1.0,5574.0,4.403,1.054,14.014,1233.7951332066677,1.0447359438287929,1180.9624810289633,1.6535283918891786,1.3403498941108214,8.931155429778348,2.302585092994046,5.890151385407493,7.285369458934525,6.366282964299904e-08,0.0006807590889316017,0.15777776024691553,0.017940437743462424,2681.5525987446376,8.538891329325114,0.0,0.0,0.998,1454.8844,7547.874,11025341.4,1
0.0,0,0,1,0,131.7125281,0.447,1922.0,1.0,5709.0,4.409,0.938,13.23,1405.66174373015,3.4886455111934146e-05,39169701.75364836,0.6001074211495331,1.4672750902521696,3.517497837358316,0.43178241642553783,8.079624225157511,1.5686159179138452,4.28120326972537e-05,0.04254807857970917,0.2777772633754382,0.02697495182571817,9.798043447580916,0.5756923500081557,32.7,0.0,0.0,0.0,0.0,124.26,2
1.0,0,0,0,0,133.64979,0.738,908.0,1.0,5592.0,4.115,1.451,14.513,461.7599381523202,0.002541573000390858,181611.280416073,2.624546657193161,2.0016151262153294,5.821861762721802,1.355835153635182,5.0834519566780525,3.6686767467964168,4.7725019874486015e-06,0.018122165580039748,0.14236106168018692,0.013412017164983544,52.585525295184304,1.9848366748196589,0.0,0.0,1.0,38.2,336.6,12858.120000000003,1
0.334,1,0,0,0,160.3175,0.0666,1033.0,1.0,5132.0,3.321,4.732,13.514,22.753013669099346,0.003060110668485375,7432.927500251875,3.440774319821313,1.6490431670264598,4.539030383483547,1.6937790608678513,5.599495456667588,2.0149030205422647,1.657336922316795e-05,0.2258447820455064,0.42117107631282064,0.022798129379813303,22.037119934050466,0.9382922784673968,0.0,6.5,0.334,2.1710000000000003,30.9284,601.9,2
0.972,0,0,0,0,135.11296,0.53,1007.0,2.0,5772.0,4.528,0.901,15.4,1924.6815035444056,0.006024638290360747,319415.3732432514,1.8006679786958506,1.2567549897649053,5.150397236471415,0.7929925155296614,5.497414096703693,2.5257286443082556,1.0044144271310146e-05,0.0871121371868985,0.3057848712521725,0.027027027022344587,68.21795218060772,1.3429507847383075,0.0,0.0,0.972,11.177999999999999,166.698,1972.25,1
0.0,0,1,0,0,184.5521637,1.065,698.0,1.0,6117.0,4.496,0.947,15.341,1701.1150414645115,29.70655041444893,57.26396907306812,3.0067409027267433,1.7575871912541436,11.215664326071453,3.9178062501838733,4.042524813492304,7.748460023899697,5.842449497089548e-08,0.0004897434182131618,0.32521809037902033,0.029753146962603703,15480.893650445323,52.04851948413993,0.0,0.0,0.0,0.0,0.0,172116028.0,2
0.0,0,0,1,0,166.1513,0.977,611.0,1.0,5780.0,3.729,2.478,13.939,111.16865765262787,0.017199089827696086,6463.260294932928,4.558569610917898,2.1403014299365983,6.080848108242668,2.0955609235597192,3.5242995787961386,3.044522437723423,1.5087849879430081e-05,0.0650493115103557,0.2622720529772717,0.03183391002909448,58.171146604752515,2.8773192585475145,436.4,0.0,0.0,0.0,0.0,8728.0,2
0.0,0,1,1,0,134.9584,0.537,878.0,1.0,5767.0,4.438,1.0,15.822,1409.5603138397223,0.04134463091910941,34092.12249288091,1.9982612987166213,1.1755733298042381,6.045242252788453,1.220829921392359,5.132557898053061,3.1780538303479458,5.52129553729859e-06,0.0633928288424871,0.21757313072253942,0.027223859887771134,187.99098750402342,2.3899976100023905,421.1,0.0,0.0,0.0,0.0,9685.300000000001,2
0.001,0,0,1,0,134.40693,0.512,1151.0,1.0,5967.0,4.43,0.976,13.864,1417.8616174946217,0.0020383880639955987,695238.7544706556,1.6762987642481004,1.1774234690923995,4.310799125385514,0.6205764877251099,6.031934479661695,2.3702437414678603,8.228758586675645e-06,0.16696341631192504,0.30232522985438387,0.026981732859563977,32.72482959713731,0.8811466381694281,73.5,0.0,0.001,0.0097,0.0735,712.9499999999999,2
1.0,0,0,0,0,134.85555,0.149,611.0,2.0,4723.0,4.628,0.691,14.84,3159.407292958693,0.157550770669241,20053.137324565196,2.3658875530227395,1.3617198665533106,7.177477026056925,1.2267122912954254,3.525772116243786,4.160444363926624,1.4813293722433989e-06,0.01508835471826287,0.07053938981768057,0.019902604272728646,450.7904334319358,3.487693939661448,0.0,0.0,1.0,63.1,1308.6,82572.65999999999,1
0.0,1,0,0,0,306.2132,0.023,230.0,1.0,5380.0,4.581,0.813,14.664,2409.867241175209,0.9767925418687957,2467.1203666689535,5.733942393925326,1.5452193401074492,6.564842345530938,1.1378330018213911,0.5068176023684519,2.3513752571634776,1.52797434840947e-05,0.07969637308311925,0.2075470719117585,0.03475836430580699,192.11163130614494,2.6076228688525602,0.0,9.5,0.0,0.0,0.0,6732.650000000001,2
0.895,0,0,0,0,132.25336,0.305,1059.0,1.0,5167.0,4.555,0.787,15.498,2344.816877072852,0.020169745725052746,116248.39800347641,1.3397652656818717,1.0163170459412794,5.633360010359655,0.832909122935104,5.7011122461003225,2.8622008809294686,3.867788143075445e-06,0.05524670717713717,0.06923071597637233,0.019934197789832745,158.02600225411106,1.6518403407365427,0.0,0.0,0.895,14.7675,249.34700000000004,4596.900000000001,1
1.0,0,0,0,0,177.20422,0.024,757.0,1.0,5349.0,4.526,0.82,15.387,2105.085846547866,0.07973122375524233,26401.945755456974,2.305511495897141,1.4218786628438826,6.9283419125905255,1.2725655957915476,4.366278277705742,4.005513348515485,1.8251675766037037e-06,0.01678908175487877,0.17120615906375133,0.031220788926673994,324.2709388944199,3.1341425193383907,0.0,0.0,1.0,53.9,1019.8,54967.219999999994,1
1.0,0,0,0,0,137.43988,0.644,587.0,2.0,4201.0,4.682,0.591,15.058,4183.080119481297,0.055224962908085345,75744.81094052366,2.037099174530708,1.0698698198024557,5.895228939227156,0.7793248768009976,3.369362658142137,2.7212954278522306,5.172206888797421e-06,0.06892946792194887,0.17796595087631284,0.16091406804072503,189.19050172819755,1.9966125268823571,0.0,0.0,1.0,14.2,362.3,5144.66,1
0.968,0,0,0,0,135.4545,0.678,748.0,1.0,5931.0,4.351,1.087,14.604,1061.3389913799786,0.0201412133438383,52692.2723566848,2.9440492874570148,1.3249507308788386,5.295814236329918,0.9631743177730056,4.31708803351497,2.272125885509337,9.587275674353269e-06,0.10463428507085984,0.28395044200590003,0.02697690102394589,71.86818542064249,1.4903390153274931,0.0,0.0,0.968,8.4216,192.148,1726.9499999999998,0
0.334,0,0,0,0,156.92462,0.0922,630.0,1.0,5437.0,3.57,3.18,12.603,60.069849477540735,0.20566759464211162,292.07108446512984,4.590196123208569,1.2960960932017418,5.637642672151656,1.8357763546448294,3.644143560272545,2.312535423847214,9.159733874289797e-06,0.08474573079256845,0.4060720292083437,0.03218686775203478,105.386024336714,1.6572321832603194,0.0,0.0,0.334,3.0394,93.45320000000001,2546.18,0
0.09,0,1,0,0,132.3192077,0.537,878.0,1.0,5767.0,4.438,1.0,14.737,1409.5603138397223,0.0028364079936326492,496777.45216862665,0.5735742339683034,1.3110318766193438,6.045242252788453,1.220829921392359,4.960043507980195,3.1780538303479458,4.544928995312106e-05,0.052398504649998276,0.21757313072253942,0.027223859887771134,155.38739653601604,2.3899976100023905,0.0,0.0,0.09,2.07,37.899,9685.300000000001,2
0.0,0,0,1,1,132.04974,1.249,1692.0,1.0,6046.0,4.486,0.972,14.923,1619.6359156971394,0.0017890613835520807,904793.506289287,0.8469683935475358,1.9426906864283402,6.957021520285055,3.435276695315018,7.573669999267534,4.8283137373023015,1.715487643977366e-06,0.01217900256311124,0.32390145393137637,0.03126033740799531,175.57504381847866,30.905317998644033,1049.5,0.0,0.0,0.0,0.0,130138.0,2
0.334,1,0,0,0,188.2057,0.0223,424.0,1.0,5691.0,4.544,0.887,15.705,2028.4300878752176,0.013991080056951478,144969.87435884937,4.159261589842054,1.9125010869241836,5.689007189074046,0.9162907318741551,2.1587147225743437,1.9600947840472698,4.625205258358572e-05,0.17331019526686392,0.43333304444463705,0.029520295197764838,51.057183525618115,1.6910916673149183,0.0,6.1,0.334,2.0374,98.39640000000001,1797.06,2
0.0,0,0,0,0,419.8232,0.022,198.0,1.0,5679.0,4.581,0.794,15.326,2467.5340895156733,0.11414557342535249,21617.241897579577,6.32654091710337,2.6780032797499134,7.3397974019407535,1.410986973710262,0.3074846997479606,3.0007198150650303,2.0852036384345674e-05,0.06432575506596673,0.21290315712801383,0.02676527557197301,113.55856347310687,3.9042771986433262,0.0,0.0,0.0,0.0,0.0,29402.540000000005,0
1.0,0,0,0,0,132.79189,0.312,1581.0,1.0,6263.0,4.024,1.726,10.335,314.8059066105367,8.405131124759779e-05,3701364.5291615436,1.6326746774998706,1.6793370398137675,3.563882963939251,0.7030975114131134,7.298485696083365,3.139832617527748,6.3775863192040085e-06,0.030949098819555522,0.06862738369864345,0.012933099151695177,7.863363626005587,0.5909614189099544,0.0,0.0,1.0,22.1,34.3,758.03,0
0.334,0,0,0,0,218.299,0.2007,363.0,1.0,4842.0,3.562,3.035,13.682,61.7909636558367,0.010937523178132074,5648.931089652679,5.872713499329006,2.9752233969224506,6.71210529197685,2.2417729535972883,1.6331544390514163,3.1354942159291497,3.0490254409864077e-05,0.03495751129625087,0.5422115883220465,0.022924411395513336,44.17016004247821,2.771004029323219,0.0,0.0,0.334,7.348000000000001,274.3142,18068.6,0
1.0,0,0,1,0,132.6666,0.932,1303.0,1.0,6586.0,4.361,1.207,14.113,978.0845383303447,0.0727754036916566,13439.58328133871,1.768003534900932,1.5807914938439789,7.689188024409443,2.066862759472976,6.52563065023188,4.414009680526933,2.3769613300907603e-05,0.02246811898307272,0.3231883589582088,0.02490130579640126,565.8752550338822,5.716648122081092,2183.6,0.0,1.0,81.6,2183.6,178181.75999999998,2
0.024,0,1,0,0,132.20054,0.965,1477.0,1.0,6268.0,4.429,1.1,15.273,1255.1365556686835,0.00038431619042484706,3257419.716220017,1.2628553826064244,2.1027917902880513,5.8738065036397495,1.308332819650179,7.0288040873042785,3.653252276470785,7.201725984738415e-06,0.09945749068611896,0.3481480192044373,0.027600510525271137,49.32535132489201,2.4545432231425246,0.0,0.0,0.024,0.9024000000000001,8.5104,13332.960000000001,2
0.0,0,0,1,0,136.31491,0.747,763.0,1.0,5753.0,4.461,0.911,14.521,1631.4181389525306,0.01193418516715631,136689.80548721846,2.6020356849660176,1.34755353280346,5.251749730731702,0.8586616190375187,4.395436321583799,2.8903717578961645,6.221192221431776e-06,0.056530879027079,0.26470568771640607,0.0269424647962902,66.67834737417579,1.4928633448261857,189.9,0.0,0.0,0.0,0.0,3228.3,2
0.0,1,0,1,1,131.81731,0.751,1180.0,1.0,3844.0,4.721,0.526,15.765,5141.595650672396,0.00013917183859730434,36680660.695644714,0.44903539493105815,1.4620973245353912,4.653960350157523,0.4574248470388754,6.122602452626167,2.9496883350525844,9.818258772544083e-06,0.08989439218872029,0.051724048751640085,0.020031217476578767,31.372539555795004,1.102659500647337,104.0,18.1,0.0,0.0,0.0,1882.4,2
